original_note_number,new_note_name,question,ideal_answer,correct_answer,ai_answer,note_answer,timestamp,total_tokens
1,AI_omit_r2,1. What was the admission diagnosis for the patient?,Left breast carcinoma with positive margin,C,C,C,2024-12-15 16:55:02,1638265
1,AI_omit_r2,2. What procedure was performed during the patient's hospitalization?,Wide Local Excision (WLE),B,B,B,2024-12-15 16:55:02,1638265
1,AI_omit_r2,3. What was the patient's discharge condition based on the Glasgow Coma Scale?,15/15,C,C,C,2024-12-15 16:55:02,1638265
1,AI_omit_r2,4. Which medication was prescribed for the patient upon discharge?,Amoxicillin,B,B,B,2024-12-15 16:55:02,1638265
1,AI_omit_r2,5. What was the patient's performance status at discharge?,0 (Fully Active),C,C,C,2024-12-15 16:55:02,1638265
1,AI_omit_r2,6. What was the reason for the patient's hospitalization?,Elective surgery for breast carcinoma,B,B,B,2024-12-15 16:55:02,1638265
1,AI_omit_r2,7. What type of imaging study indicated mildly enlarged lymph nodes in the left axilla?,CT scan,B,B,B,2024-12-15 16:55:02,1638265
1,AI_omit_r2,8. What was the discharge diagnosis for the patient?,Left breast carcinoma with positive margin,C,C,C,2024-12-15 16:55:02,1638265
1,AI_omit_r2,9. Which of the following was NOT a part of the discharge advice?,Follow-up with a cardiologist,C,C,C,2024-12-15 16:55:02,1638265
1,AI_omit_r2,10. What was the patient's condition regarding pain at discharge?,No pain,D,D,D,2024-12-15 16:55:02,1638265
1,AI_omit_r2,11. What type of cancer was diagnosed in the patient?,Left breast carcinoma,C,C,C,2024-12-15 16:55:02,1638265
1,AI_omit_r2,12. What was the status of the patient's genetic testing?,No reportable variants found,B,B,E,2024-12-15 16:55:02,1638265
1,AI_omit_r2,13. What was the patient's code status upon discharge?,Full Code,B,B,B,2024-12-15 16:55:02,1638265
1,AI_omit_r2,14. Which of the following was a comorbidity for the patient?,Hypertension,B,B,B,2024-12-15 16:55:02,1638265
1,AI_omit_r2,15. What was the follow-up plan for the patient?,Follow-up appointment with the surgical oncology clinic,B,B,B,2024-12-15 16:55:02,1638265
1,AI_omit_r2,16. What was the result of the bone scan performed on the patient?,Negative for metastasis,B,B,B,2024-12-15 16:55:02,1638265
1,AI_omit_r2,17. What type of discharge was given to the patient?,Elective Discharge,C,C,C,2024-12-15 16:55:02,1638265
1,AI_omit_r2,18. What was the patient's condition regarding vital signs at discharge?,Stable vitals,B,B,B,2024-12-15 16:55:02,1638265
1,AI_omit_r2,19. What was the patient's status regarding allergies?,No known allergies,B,E,E,2024-12-15 16:55:02,1638265
1,AI_omit_r2,20. What was the output from the drain placed during the patient's postoperative course?,Minimal output,C,C,C,2024-12-15 16:55:02,1638265
1,AI_omit_r3,1. What was the admission diagnosis for the patient?,Left breast carcinoma with positive margin,C,C,C,2024-12-15 16:55:27,1638265
1,AI_omit_r3,2. What procedure was performed during the patient's hospitalization?,Wide Local Excision (WLE),B,B,B,2024-12-15 16:55:27,1638265
1,AI_omit_r3,3. What was the patient's discharge condition upon leaving the hospital?,Performance Status: 0 (Fully Active),B,B,B,2024-12-15 16:55:27,1638265
1,AI_omit_r3,4. What is one of the discharge medications prescribed to the patient?,Amoxicillin,B,B,B,2024-12-15 16:55:27,1638265
1,AI_omit_r3,5. What was the patient's follow-up plan after discharge?,"Follow-up appointment with the surgical oncology clinic, Dr. Al Masri",C,C,C,2024-12-15 16:55:27,1638265
1,AI_omit_r3,6. What was the patient's code status upon discharge?,Full Code,B,B,B,2024-12-15 16:55:27,1638265
1,AI_omit_r3,7. What significant lab result was pending at the time of discharge?,Pathology,B,B,B,2024-12-15 16:55:27,1638265
1,AI_omit_r3,8. What was the patient's performance status at discharge?,0 (Fully Active),C,C,C,2024-12-15 16:55:27,1638265
1,AI_omit_r3,9. Which imaging study indicated mildly enlarged lymph nodes in the left axilla?,CT scan,C,C,C,2024-12-15 16:55:27,1638265
1,AI_omit_r3,10. What was the discharge diagnosis for the patient?,Left breast carcinoma with positive margin,C,C,C,2024-12-15 16:55:27,1638265
1,AI_omit_r3,11. What type of discharge was recorded for the patient?,Elective Discharge,B,B,B,2024-12-15 16:55:27,1638265
1,AI_omit_r3,12. What was the patient's pain level reported at discharge?,0,D,D,D,2024-12-15 16:55:27,1638265
1,AI_omit_r3,13. Which of the following was NOT mentioned as a reason to seek urgent care?,Mild headache,C,C,C,2024-12-15 16:55:27,1638265
1,AI_omit_r3,14. What was the patient's medical history prior to admission?,Hypertension and hypothyroidism,B,B,B,2024-12-15 16:55:27,1638265
1,AI_omit_r3,15. What type of cancer was diagnosed in the patient?,Left breast carcinoma,C,C,C,2024-12-15 16:55:27,1638265
1,AI_omit_r3,16. What was the result of the bone scan performed on the patient?,Negative for metastasis,B,B,B,2024-12-15 16:55:27,1638265
1,AI_omit_r3,17. What was the patient's condition regarding postoperative pain?,No pain reported,C,C,C,2024-12-15 16:55:27,1638265
1,AI_omit_r3,18. What type of dressing was applied to the patient's breast wound?,Sterile dressing,B,E,E,2024-12-15 16:55:27,1638265
1,AI_omit_r3,19. Which of the following medications was prescribed as needed?,Miralax,D,D,D,2024-12-15 16:55:27,1638265
1,AI_omit_r3,20. Who was the consulting physician for the follow-up appointment?,Dr. Al Masri,B,B,B,2024-12-15 16:55:27,1638265
1,AI_omit_r3,1. What was the admission diagnosis for the patient?,Left breast carcinoma with positive margin,C,C,C,2024-12-15 16:55:27,1638265
1,AI_omit_r3,2. What procedure was performed during the patient's hospitalization?,Wide Local Excision (WLE),B,B,B,2024-12-15 16:55:27,1638265
1,AI_omit_r3,3. What was the patient's discharge condition based on the Glasgow Coma Scale?,15/15,C,C,C,2024-12-15 16:55:27,1638265
1,AI_omit_r3,4. Which medication was prescribed for the patient upon discharge?,Amoxicillin,B,B,B,2024-12-15 16:55:27,1638265
1,AI_omit_r3,5. What was the patient's performance status at discharge?,0 (Fully Active),C,C,C,2024-12-15 16:55:27,1638265
1,AI_omit_r3,6. What was the reason for the patient's hospitalization?,Elective surgery for breast carcinoma,B,B,B,2024-12-15 16:55:27,1638265
1,AI_omit_r3,7. What type of imaging study indicated mildly enlarged lymph nodes in the left axilla?,CT scan,B,B,B,2024-12-15 16:55:27,1638265
1,AI_omit_r3,8. What was the discharge diagnosis for the patient?,Left breast carcinoma with positive margin,C,C,C,2024-12-15 16:55:27,1638265
1,AI_omit_r3,9. Which of the following was NOT a part of the discharge advice?,Follow-up with a cardiologist,C,C,C,2024-12-15 16:55:27,1638265
1,AI_omit_r3,10. What was the patient's condition regarding pain at discharge?,No pain,D,D,D,2024-12-15 16:55:27,1638265
1,AI_omit_r3,11. What type of cancer was diagnosed in the patient?,Left breast carcinoma,C,C,C,2024-12-15 16:55:27,1638265
1,AI_omit_r3,12. What was the status of the patient's genetic testing?,No reportable variants found,B,B,E,2024-12-15 16:55:27,1638265
1,AI_omit_r3,13. What was the patient's code status upon discharge?,Full Code,B,B,B,2024-12-15 16:55:27,1638265
1,AI_omit_r3,14. Which of the following was a comorbidity for the patient?,Hypertension,B,B,B,2024-12-15 16:55:27,1638265
1,AI_omit_r3,15. What was the follow-up plan for the patient?,Follow-up appointment with the surgical oncology clinic,B,B,B,2024-12-15 16:55:27,1638265
1,AI_omit_r3,16. What was the result of the bone scan performed on the patient?,Negative for metastasis,B,B,B,2024-12-15 16:55:27,1638265
1,AI_omit_r3,17. What type of discharge was given to the patient?,Elective Discharge,C,C,C,2024-12-15 16:55:27,1638265
1,AI_omit_r3,18. What was the patient's condition regarding vital signs at discharge?,Stable vitals,B,B,B,2024-12-15 16:55:27,1638265
1,AI_omit_r3,19. What was the patient's status regarding allergies?,No known allergies,B,E,E,2024-12-15 16:55:27,1638265
1,AI_omit_r3,20. What was the output from the drain placed during the patient's postoperative course?,Minimal output,C,C,C,2024-12-15 16:55:27,1638265
1,AI_omit_r4,Question 1: What was the admission diagnosis for the patient?,Left breast carcinoma with positive margin,C,C,C,2024-12-15 16:55:50,1638265
1,AI_omit_r4,Question 2: What procedure was performed during the patient's hospitalization?,Wide Local Excision (WLE),B,B,B,2024-12-15 16:55:50,1638265
1,AI_omit_r4,Question 3: What was the patient's discharge condition based on the Glasgow Coma Scale?,15/15,C,C,C,2024-12-15 16:55:50,1638265
1,AI_omit_r4,Question 4: Which of the following medications was prescribed for the patient upon discharge?,Amoxicillin,B,B,B,2024-12-15 16:55:50,1638265
1,AI_omit_r4,Question 5: What was the patient's performance status upon discharge?,0 (Fully Active),C,C,C,2024-12-15 16:55:50,1638265
1,AI_omit_r4,Question 6: What was the reason for the patient's hospitalization?,Elective surgery for breast carcinoma,B,B,B,2024-12-15 16:55:50,1638265
1,AI_omit_r4,Question 7: What type of imaging study indicated mildly enlarged lymph nodes in the left axilla?,CT scan,C,C,C,2024-12-15 16:55:50,1638265
1,AI_omit_r4,Question 8: What was the discharge diagnosis for the patient?,Left breast carcinoma with positive margin,C,C,C,2024-12-15 16:55:50,1638265
1,AI_omit_r4,Question 9: What follow-up plan was scheduled for the patient?,Follow-up with the surgical oncology clinic,B,B,B,2024-12-15 16:55:50,1638265
1,AI_omit_r4,Question 10: What was the patient's pain scale upon discharge?,0,C,C,C,2024-12-15 16:55:50,1638265
1,AI_omit_r4,Question 11: Which of the following was a comorbidity for the patient?,Hypertension,B,B,B,2024-12-15 16:55:50,1638265
1,AI_omit_r4,Question 12: What type of discharge was given to the patient?,Elective Discharge,C,C,C,2024-12-15 16:55:50,1638265
1,AI_omit_r4,Question 13: What was the patient's condition regarding postoperative complications?,"No pain, nausea, or vomiting",C,C,C,2024-12-15 16:55:50,1638265
1,AI_omit_r4,Question 14: What was the status of the patient's drain upon discharge?,Minimal output,C,C,C,2024-12-15 16:55:50,1638265
1,AI_omit_r4,Question 15: What was the patient's code status?,Full Code,B,B,B,2024-12-15 16:55:50,1638265
1,AI_omit_r4,Question 16: What was the histopathology result for the patient's breast carcinoma?,"Invasive breast carcinoma of no special type, Grade 2",B,B,B,2024-12-15 16:55:50,1638265
1,AI_omit_r4,Question 17: What was the patient's discharge advice regarding diet?,Regular diet,B,B,B,2024-12-15 16:55:50,1638265
1,AI_omit_r4,Question 18: What should the patient do if they experience shortness of breath after discharge?,Seek urgent care,C,C,C,2024-12-15 16:55:50,1638265
1,AI_omit_r4,Question 19: What was the result of the bone scan performed on the patient?,Negative for metastasis,B,B,B,2024-12-15 16:55:50,1638265
1,AI_omit_r4,Question 20: Who was the follow-up appointment scheduled with?,Dr. Al Masri,B,B,B,2024-12-15 16:55:50,1638265
1,AI_omit_r4,1. What was the admission diagnosis for the patient?,Left breast carcinoma with positive margin,C,C,C,2024-12-15 16:55:50,1638265
1,AI_omit_r4,2. What procedure was performed during the patient's hospitalization?,Wide Local Excision (WLE),B,B,B,2024-12-15 16:55:50,1638265
1,AI_omit_r4,3. What was the patient's discharge condition based on the Glasgow Coma Scale?,15/15,C,C,C,2024-12-15 16:55:50,1638265
1,AI_omit_r4,4. Which medication was prescribed for the patient upon discharge?,Amoxicillin,B,B,B,2024-12-15 16:55:50,1638265
1,AI_omit_r4,5. What was the patient's performance status at discharge?,0 (Fully Active),C,C,C,2024-12-15 16:55:50,1638265
1,AI_omit_r4,6. What was the reason for the patient's hospitalization?,Elective surgery for breast carcinoma,B,B,B,2024-12-15 16:55:50,1638265
1,AI_omit_r4,7. What type of imaging study indicated mildly enlarged lymph nodes in the left axilla?,CT scan,B,B,B,2024-12-15 16:55:50,1638265
1,AI_omit_r4,8. What was the discharge diagnosis for the patient?,Left breast carcinoma with positive margin,C,C,C,2024-12-15 16:55:50,1638265
1,AI_omit_r4,9. Which of the following was NOT a part of the discharge advice?,Follow-up with a cardiologist,C,C,C,2024-12-15 16:55:50,1638265
1,AI_omit_r4,10. What was the patient's condition regarding pain at discharge?,No pain,D,D,D,2024-12-15 16:55:50,1638265
1,AI_omit_r4,11. What type of cancer was diagnosed in the patient?,Left breast carcinoma,C,C,C,2024-12-15 16:55:50,1638265
1,AI_omit_r4,12. What was the status of the patient's genetic testing?,No reportable variants found,B,B,E,2024-12-15 16:55:50,1638265
1,AI_omit_r4,13. What was the patient's code status upon discharge?,Full Code,B,B,B,2024-12-15 16:55:50,1638265
1,AI_omit_r4,14. Which of the following was a comorbidity for the patient?,Hypertension,B,B,B,2024-12-15 16:55:50,1638265
1,AI_omit_r4,15. What was the follow-up plan for the patient?,Follow-up appointment with the surgical oncology clinic,B,B,B,2024-12-15 16:55:50,1638265
1,AI_omit_r4,16. What was the result of the bone scan performed on the patient?,Negative for metastasis,B,B,B,2024-12-15 16:55:50,1638265
1,AI_omit_r4,17. What type of discharge was given to the patient?,Elective Discharge,C,C,C,2024-12-15 16:55:50,1638265
1,AI_omit_r4,18. What was the patient's condition regarding vital signs at discharge?,Stable vitals,B,B,B,2024-12-15 16:55:50,1638265
1,AI_omit_r4,19. What was the patient's status regarding allergies?,No known allergies,B,E,E,2024-12-15 16:55:50,1638265
1,AI_omit_r4,20. What was the output from the drain placed during the patient's postoperative course?,Minimal output,C,C,C,2024-12-15 16:55:50,1638265
1,AI_omit_r5,1. What was the admission diagnosis for the patient?,Left breast carcinoma with positive margin,C,C,C,2024-12-15 16:56:16,1638265
1,AI_omit_r5,2. What procedure was performed during the patient's hospitalization?,Wide Local Excision (WLE),B,B,B,2024-12-15 16:56:16,1638265
1,AI_omit_r5,3. What was the patient's discharge condition upon leaving the hospital?,Performance Status: 0 (Fully Active),B,B,B,2024-12-15 16:56:16,1638265
1,AI_omit_r5,4. What was the discharge diagnosis for the patient?,Left breast carcinoma with positive margin,C,C,C,2024-12-15 16:56:16,1638265
1,AI_omit_r5,5. Which medication was NOT listed in the discharge medications?,Ibuprofen,D,D,D,2024-12-15 16:56:16,1638265
1,AI_omit_r5,6. What was the patient's performance status at discharge?,0 (Fully Active),C,C,C,2024-12-15 16:56:16,1638265
1,AI_omit_r5,7. What imaging study indicated mildly enlarged lymph nodes in the left axilla?,CT scan,B,B,B,2024-12-15 16:56:16,1638265
1,AI_omit_r5,8. What was the patient's code status upon discharge?,Full Code,B,B,B,2024-12-15 16:56:16,1638265
1,AI_omit_r5,9. What follow-up plan was made for the patient?,Follow-up appointment with the surgical oncology clinic,B,B,B,2024-12-15 16:56:16,1638265
1,AI_omit_r5,10. What was the patient's pain scale rating at discharge?,0,D,D,D,2024-12-15 16:56:16,1638265
1,AI_omit_r5,11. Which of the following was a comorbidity for the patient?,Hypertension,B,B,B,2024-12-15 16:56:16,1638265
1,AI_omit_r5,12. What type of discharge was recorded for the patient?,Elective Discharge,B,B,B,2024-12-15 16:56:16,1638265
1,AI_omit_r5,13. What was the result of the bone scan performed on the patient?,Negative for metastasis,B,B,B,2024-12-15 16:56:16,1638265
1,AI_omit_r5,14. What was the patient's condition regarding postoperative pain?,No pain reported,C,C,C,2024-12-15 16:56:16,1638265
1,AI_omit_r5,15. What was the patient's discharge advice regarding diet?,Regular diet,B,B,B,2024-12-15 16:56:16,1638265
1,AI_omit_r5,16. Which of the following was an important abnormal lab finding?,Positive lymph nodes,B,B,B,2024-12-15 16:56:16,1638265
1,AI_omit_r5,17. What was the patient's status regarding allergies?,No known allergies,B,E,E,2024-12-15 16:56:16,1638265
1,AI_omit_r5,18. What type of surgical procedure was performed in conjunction with the wide local excision?,Breast reduction mammoplasty,B,B,B,2024-12-15 16:56:16,1638265
1,AI_omit_r5,19. What was the patient's follow-up appointment scheduled with?,Dr. Al Masri,B,B,B,2024-12-15 16:56:16,1638265
1,AI_omit_r5,20. What was the patient's condition regarding the drain post-surgery?,Minimal output from the drain,C,C,C,2024-12-15 16:56:16,1638265
1,AI_omit_r5,1. What was the admission diagnosis for the patient?,Left breast carcinoma with positive margin,C,C,C,2024-12-15 16:56:16,1638265
1,AI_omit_r5,2. What procedure was performed during the patient's hospitalization?,Wide Local Excision (WLE),B,B,B,2024-12-15 16:56:16,1638265
1,AI_omit_r5,3. What was the patient's discharge condition based on the Glasgow Coma Scale?,15/15,C,C,C,2024-12-15 16:56:16,1638265
1,AI_omit_r5,4. Which medication was prescribed for the patient upon discharge?,Amoxicillin,B,B,B,2024-12-15 16:56:16,1638265
1,AI_omit_r5,5. What was the patient's performance status at discharge?,0 (Fully Active),C,C,C,2024-12-15 16:56:16,1638265
1,AI_omit_r5,6. What was the reason for the patient's hospitalization?,Elective surgery for breast carcinoma,B,B,B,2024-12-15 16:56:16,1638265
1,AI_omit_r5,7. What type of imaging study indicated mildly enlarged lymph nodes in the left axilla?,CT scan,B,B,B,2024-12-15 16:56:16,1638265
1,AI_omit_r5,8. What was the discharge diagnosis for the patient?,Left breast carcinoma with positive margin,C,C,C,2024-12-15 16:56:16,1638265
1,AI_omit_r5,9. Which of the following was NOT a part of the discharge advice?,Follow-up with a cardiologist,C,C,C,2024-12-15 16:56:16,1638265
1,AI_omit_r5,10. What was the patient's condition regarding pain at discharge?,No pain,D,D,D,2024-12-15 16:56:16,1638265
1,AI_omit_r5,11. What type of cancer was diagnosed in the patient?,Left breast carcinoma,C,C,C,2024-12-15 16:56:16,1638265
1,AI_omit_r5,12. What was the status of the patient's genetic testing?,No reportable variants found,B,B,E,2024-12-15 16:56:16,1638265
1,AI_omit_r5,13. What was the patient's code status upon discharge?,Full Code,B,B,B,2024-12-15 16:56:16,1638265
1,AI_omit_r5,14. Which of the following was a comorbidity for the patient?,Hypertension,B,B,B,2024-12-15 16:56:16,1638265
1,AI_omit_r5,15. What was the follow-up plan for the patient?,Follow-up appointment with the surgical oncology clinic,B,B,B,2024-12-15 16:56:16,1638265
1,AI_omit_r5,16. What was the result of the bone scan performed on the patient?,Negative for metastasis,B,B,B,2024-12-15 16:56:16,1638265
1,AI_omit_r5,17. What type of discharge was given to the patient?,Elective Discharge,C,C,C,2024-12-15 16:56:16,1638265
1,AI_omit_r5,18. What was the patient's condition regarding vital signs at discharge?,Stable vitals,B,B,B,2024-12-15 16:56:16,1638265
1,AI_omit_r5,19. What was the patient's status regarding allergies?,No known allergies,B,E,E,2024-12-15 16:56:16,1638265
1,AI_omit_r5,20. What was the output from the drain placed during the patient's postoperative course?,Minimal output,C,C,C,2024-12-15 16:56:16,1638265
1,AI_omit_ir1,1. What was the admission diagnosis for the patient?,Left breast carcinoma with positive margin,C,C,C,2024-12-15 16:56:39,1638265
1,AI_omit_ir1,2. What procedure was performed during the patient's hospitalization?,Wide Local Excision with breast reduction mammoplasty and axillary dissection,B,B,B,2024-12-15 16:56:39,1638265
1,AI_omit_ir1,3. What was the patient's condition upon discharge as measured by the Glasgow Coma Scale?,15/15,C,C,C,2024-12-15 16:56:39,1638265
1,AI_omit_ir1,4. What was the discharge diagnosis for the patient?,Left breast carcinoma with positive margin,C,C,C,2024-12-15 16:56:39,1638265
1,AI_omit_ir1,5. Which of the following medications was prescribed for the patient upon discharge?,Amoxicillin,B,B,B,2024-12-15 16:56:39,1638265
1,AI_omit_ir1,6. What was the patient's performance status upon discharge?,0 (Fully Active),C,C,C,2024-12-15 16:56:39,1638265
1,AI_omit_ir1,7. What imaging study indicated mildly enlarged lymph nodes in the left axilla?,CT scan,B,B,B,2024-12-15 16:56:39,1638265
1,AI_omit_ir1,8. What was the patient's follow-up plan after discharge?,"Follow-up appointment with the surgical oncology clinic, Dr. Al Masri",C,C,C,2024-12-15 16:56:39,1638265
1,AI_omit_ir1,9. What was the patient's pain scale rating upon discharge?,0,D,D,D,2024-12-15 16:56:39,1638265
1,AI_omit_ir1,10. Which of the following was a comorbidity noted in the patient's medical history?,Hypertension,B,B,B,2024-12-15 16:56:39,1638265
1,AI_omit_ir1,11. What type of discharge was recorded for the patient?,Elective Discharge,C,C,C,2024-12-15 16:56:39,1638265
1,AI_omit_ir1,12. What was the status of the patient's breast wound upon discharge?,"Covered with dressing, no significant swelling",B,B,B,2024-12-15 16:56:39,1638265
1,AI_omit_ir1,13. What was the result of the bone scan performed on the patient?,Negative for metastasis,B,B,B,2024-12-15 16:56:39,1638265
1,AI_omit_ir1,14. What should the patient do if they experience shortness of breath after discharge?,Seek urgent care,C,C,C,2024-12-15 16:56:39,1638265
1,AI_omit_ir1,15. Which of the following was NOT mentioned as a reason to seek urgent care?,Mild headache,C,C,C,2024-12-15 16:56:39,1638265
1,AI_omit_ir1,16. What was the result of the genetic testing performed on the patient?,No reportable variants found,B,B,B,2024-12-15 16:56:39,1638265
1,AI_omit_ir1,17. What type of cancer was diagnosed in the patient?,Invasive breast carcinoma of no special type,B,B,B,2024-12-15 16:56:39,1638265
1,AI_omit_ir1,18. What was the status of the patient's axillary lymph nodes according to histopathology results?,Two of fifteen positive for metastatic carcinoma,B,B,B,2024-12-15 16:56:39,1638265
1,AI_omit_ir1,19. What was the patient's code status upon admission?,Full Code,B,B,B,2024-12-15 16:56:39,1638265
1,AI_omit_ir1,20. What type of imaging study confirmed a small benign-appearing intramammary node?,MRI,B,B,B,2024-12-15 16:56:39,1638265
1,AI_omit_ir1,1. What was the admission diagnosis for the patient?,Left breast carcinoma with positive margin,C,C,C,2024-12-15 16:56:39,1638265
1,AI_omit_ir1,2. What procedure was performed during the patient's hospitalization?,Wide Local Excision (WLE),B,B,B,2024-12-15 16:56:39,1638265
1,AI_omit_ir1,3. What was the patient's discharge condition based on the Glasgow Coma Scale?,15/15,C,C,C,2024-12-15 16:56:39,1638265
1,AI_omit_ir1,4. Which medication was prescribed for the patient upon discharge?,Amoxicillin,B,B,B,2024-12-15 16:56:39,1638265
1,AI_omit_ir1,5. What was the patient's performance status at discharge?,0 (Fully Active),C,C,C,2024-12-15 16:56:39,1638265
1,AI_omit_ir1,6. What was the reason for the patient's hospitalization?,Elective surgery for breast carcinoma,B,B,B,2024-12-15 16:56:39,1638265
1,AI_omit_ir1,7. What type of imaging study indicated mildly enlarged lymph nodes in the left axilla?,CT scan,B,B,B,2024-12-15 16:56:39,1638265
1,AI_omit_ir1,8. What was the discharge diagnosis for the patient?,Left breast carcinoma with positive margin,C,C,C,2024-12-15 16:56:39,1638265
1,AI_omit_ir1,9. Which of the following was NOT a part of the discharge advice?,Follow-up with a cardiologist,C,C,C,2024-12-15 16:56:39,1638265
1,AI_omit_ir1,10. What was the patient's condition regarding pain at discharge?,No pain,D,D,D,2024-12-15 16:56:39,1638265
1,AI_omit_ir1,11. What type of cancer was diagnosed in the patient?,Left breast carcinoma,C,C,C,2024-12-15 16:56:39,1638265
1,AI_omit_ir1,12. What was the status of the patient's genetic testing?,No reportable variants found,B,B,B,2024-12-15 16:56:39,1638265
1,AI_omit_ir1,13. What was the patient's code status upon discharge?,Full Code,B,B,B,2024-12-15 16:56:39,1638265
1,AI_omit_ir1,14. Which of the following was a comorbidity for the patient?,Hypertension,B,B,B,2024-12-15 16:56:39,1638265
1,AI_omit_ir1,15. What was the follow-up plan for the patient?,Follow-up appointment with the surgical oncology clinic,B,B,B,2024-12-15 16:56:39,1638265
1,AI_omit_ir1,16. What was the result of the bone scan performed on the patient?,Negative for metastasis,B,B,B,2024-12-15 16:56:39,1638265
1,AI_omit_ir1,17. What type of discharge was given to the patient?,Elective Discharge,C,C,C,2024-12-15 16:56:39,1638265
1,AI_omit_ir1,18. What was the patient's condition regarding vital signs at discharge?,Stable vitals,B,B,B,2024-12-15 16:56:39,1638265
1,AI_omit_ir1,19. What was the patient's status regarding allergies?,No known allergies,B,E,E,2024-12-15 16:56:39,1638265
1,AI_omit_ir1,20. What was the output from the drain placed during the patient's postoperative course?,Minimal output,C,C,C,2024-12-15 16:56:39,1638265
1,AI_omit_ir2,1. What was the admission diagnosis for the patient?,Left breast carcinoma with positive margin,C,C,C,2024-12-15 16:57:01,1638265
1,AI_omit_ir2,2. What procedure was performed during the patient's hospitalization?,Wide Local Excision (WLE),B,B,B,2024-12-15 16:57:01,1638265
1,AI_omit_ir2,3. What was the patient's condition upon discharge as measured by the Glasgow Coma Scale?,15/15,C,C,C,2024-12-15 16:57:01,1638265
1,AI_omit_ir2,4. Which medication was NOT listed in the discharge medications?,Ibuprofen,D,D,D,2024-12-15 16:57:01,1638265
1,AI_omit_ir2,5. What was the patient's performance status upon discharge?,0 (Fully Active),C,C,C,2024-12-15 16:57:01,1638265
1,AI_omit_ir2,6. What was the discharge diagnosis for the patient?,Left breast carcinoma with positive margin,C,C,C,2024-12-15 16:57:01,1638265
1,AI_omit_ir2,7. What imaging study indicated mildly enlarged lymph nodes in the left axilla?,CT scan,B,B,B,2024-12-15 16:57:01,1638265
1,AI_omit_ir2,8. What was the patient's condition regarding pain upon discharge?,Pain Scale: 0,C,C,C,2024-12-15 16:57:01,1638265
1,AI_omit_ir2,9. Which of the following was a comorbidity for the patient?,Hypertension,B,B,B,2024-12-15 16:57:01,1638265
1,AI_omit_ir2,10. What type of cancer was diagnosed in the patient?,Left breast carcinoma,B,B,B,2024-12-15 16:57:01,1638265
1,AI_omit_ir2,11. What follow-up plan was scheduled for the patient?,Follow-up with the surgical oncology clinic,B,B,B,2024-12-15 16:57:01,1638265
1,AI_omit_ir2,12. What was the patient's discharge date?,"July 1, 2024",B,B,B,2024-12-15 16:57:01,1638265
1,AI_omit_ir2,13. What was the status of the patient's breast wound upon discharge?,"Covered with dressing, no significant swelling",B,B,B,2024-12-15 16:57:01,1638265
1,AI_omit_ir2,14. What was the result of the bone scan?,Negative for metastasis,B,B,B,2024-12-15 16:57:01,1638265
1,AI_omit_ir2,15. Which of the following was included in the discharge advice for the patient?,Seek urgent care for shortness of breath,B,B,B,2024-12-15 16:57:01,1638265
1,AI_omit_ir2,16. What was the patient's code status upon discharge?,Full Code,B,B,B,2024-12-15 16:57:01,1638265
1,AI_omit_ir2,17. What type of genetic testing was performed on the patient?,No reportable variants found,B,B,B,2024-12-15 16:57:01,1638265
1,AI_omit_ir2,18. How many axillary lymph nodes were positive for metastatic carcinoma?,2,B,B,B,2024-12-15 16:57:01,1638265
1,AI_omit_ir2,19. What was the patient's diet upon discharge?,Regular,B,B,B,2024-12-15 16:57:01,1638265
1,AI_omit_ir2,20. What was the patient's status regarding nausea and vomiting postoperatively?,No nausea or vomiting,C,C,C,2024-12-15 16:57:01,1638265
1,AI_omit_ir2,1. What was the admission diagnosis for the patient?,Left breast carcinoma with positive margin,C,C,C,2024-12-15 16:57:01,1638265
1,AI_omit_ir2,2. What procedure was performed during the patient's hospitalization?,Wide Local Excision (WLE),B,B,B,2024-12-15 16:57:01,1638265
1,AI_omit_ir2,3. What was the patient's discharge condition based on the Glasgow Coma Scale?,15/15,C,C,C,2024-12-15 16:57:01,1638265
1,AI_omit_ir2,4. Which medication was prescribed for the patient upon discharge?,Amoxicillin,B,B,B,2024-12-15 16:57:01,1638265
1,AI_omit_ir2,5. What was the patient's performance status at discharge?,0 (Fully Active),C,C,C,2024-12-15 16:57:01,1638265
1,AI_omit_ir2,6. What was the reason for the patient's hospitalization?,Elective surgery for breast carcinoma,B,B,B,2024-12-15 16:57:01,1638265
1,AI_omit_ir2,7. What type of imaging study indicated mildly enlarged lymph nodes in the left axilla?,CT scan,B,B,B,2024-12-15 16:57:01,1638265
1,AI_omit_ir2,8. What was the discharge diagnosis for the patient?,Left breast carcinoma with positive margin,C,C,C,2024-12-15 16:57:01,1638265
1,AI_omit_ir2,9. Which of the following was NOT a part of the discharge advice?,Follow-up with a cardiologist,C,C,C,2024-12-15 16:57:01,1638265
1,AI_omit_ir2,10. What was the patient's condition regarding pain at discharge?,No pain,D,D,D,2024-12-15 16:57:01,1638265
1,AI_omit_ir2,11. What type of cancer was diagnosed in the patient?,Left breast carcinoma,C,C,C,2024-12-15 16:57:01,1638265
1,AI_omit_ir2,12. What was the status of the patient's genetic testing?,No reportable variants found,B,B,B,2024-12-15 16:57:01,1638265
1,AI_omit_ir2,13. What was the patient's code status upon discharge?,Full Code,B,B,B,2024-12-15 16:57:01,1638265
