original_note_number,new_note_name,question,ideal_answer,correct_answer,ai_answer,note_answer,timestamp,total_tokens
0,AI_omit_ir1,Question 2: What procedure was performed during the patient's hospitalization?,Left Breast Wide Local Excision with Axillary Dissection,B,B,B,2024-12-15 22:33:45,1817672
0,AI_omit_ir1,Question 3: What was the discharge diagnosis for the patient?,Breast Cancer,C,C,C,2024-12-15 22:33:45,1817672
0,AI_omit_ir1,Question 4: What imaging finding required follow-up?,Left adrenal gland nodular thickening,B,B,B,2024-12-15 22:33:45,1817672
0,AI_omit_ir1,Question 5: What was the patient's condition upon discharge?,Performance Status: 0 (Fully Active),D,D,D,2024-12-15 22:33:45,1817672
0,AI_omit_ir1,Question 6: What was the patient's pain scale upon discharge?,1,B,B,B,2024-12-15 22:33:45,1817672
0,AI_omit_ir1,Question 7: What follow-up appointment was scheduled for the patient?,Surgical Oncology Clinic,C,C,C,2024-12-15 22:33:45,1817672
0,AI_omit_ir1,Question 8: What was the patient's discharge date?,"July 1, 2024",B,B,B,2024-12-15 22:33:45,1817672
0,AI_omit_ir1,Question 9: What was the patient's code status during hospitalization?,Full Code,C,C,C,2024-12-15 22:33:45,1817672
0,AI_omit_ir1,Question 10: What was the patient's performance status upon discharge?,0,C,C,C,2024-12-15 22:33:45,1817672
0,AI_omit_ir1,Question 11: What was the patient's discharge type?,Elective,B,B,B,2024-12-15 22:33:45,1817672
0,AI_omit_ir1,Question 12: What was the patient's Glasgow Coma Scale upon discharge?,15,C,C,C,2024-12-15 22:33:45,1817672
0,AI_omit_ir1,Question 13: What was the patient's pain management status during hospitalization?,Managed effectively,B,B,B,2024-12-15 22:33:45,1817672
0,AI_omit_ir1,Question 14: What was the patient's active problem during admission?,Elective Surgery,B,B,B,2024-12-15 22:33:45,1817672
0,AI_omit_ir1,Question 15: What was the patient's discharge medication?,None prescribed,C,C,C,2024-12-15 22:33:45,1817672
0,AI_omit_ir1,Question 16: What was the patient's past medical history?,Hypertension and Ischemic Heart Disease,B,B,B,2024-12-15 22:33:45,1817672
0,AI_omit_ir1,Question 17: What was the patient's genetic testing result?,Negative,B,B,B,2024-12-15 22:33:45,1817672
0,AI_omit_ir1,Question 18: What was the patient's breast cancer receptor status?,"Estrogen Receptor 90%, Progesterone Receptor 70%",D,D,D,2024-12-15 22:33:45,1817672
0,AI_omit_ir1,Question 19: What was the patient's imaging result for the bone scan?,Negative,B,B,B,2024-12-15 22:33:45,1817672
0,AI_omit_ir1,Question 20: What was the patient's advice on when to seek urgent care?,"Shortness of breath, altered consciousness, uncontrolled pain, fever, post-operative complications",C,C,C,2024-12-15 22:33:45,1817672
0,AI_omit_ir2,Question 1: What was the reason for the patient's hospitalization?,Elective Surgery,B,B,B,2024-12-15 22:34:03,1817672
0,AI_omit_ir2,Question 2: What was the admission diagnosis for the patient?,Breast Cancer,C,C,C,2024-12-15 22:34:03,1817672
0,AI_omit_ir2,Question 3: What procedure was performed during the patient's hospitalization?,Left Breast Wide Local Excision with Axillary Dissection,B,B,B,2024-12-15 22:34:03,1817672
0,AI_omit_ir2,Question 4: What was the discharge diagnosis for the patient?,Breast Cancer,C,C,C,2024-12-15 22:34:03,1817672
0,AI_omit_ir2,Question 5: What imaging showed a solitary left axillary lymph node with a prominent cortex?,Mammogram and breast ultrasound,C,C,C,2024-12-15 22:34:03,1817672
0,AI_omit_ir2,Question 6: What was the patient's condition upon discharge in terms of performance status?,0 (Fully Active),C,C,C,2024-12-15 22:34:03,1817672
0,AI_omit_ir2,Question 7: What was the patient's pain scale upon discharge?,1,B,B,B,2024-12-15 22:34:03,1817672
0,AI_omit_ir2,Question 8: What follow-up appointment was scheduled for the patient?,Surgical Oncology Clinic,C,C,C,2024-12-15 22:34:03,1817672
0,AI_omit_ir2,Question 9: What was the patient's Glasgow Coma Scale upon discharge?,15,C,C,C,2024-12-15 22:34:03,1817672
0,AI_omit_ir2,Question 10: What was the patient's discharge type?,Elective,B,B,B,2024-12-15 22:34:03,1817672
0,AI_omit_ir2,Question 11: What was the patient's code status during hospitalization?,Full Code,C,C,C,2024-12-15 22:34:03,1817672
0,AI_omit_ir2,Question 12: What was the patient's past medical history?,Hypertension and Ischemic Heart Disease,B,B,B,2024-12-15 22:34:03,1817672
0,AI_omit_ir2,Question 13: What was the patient's discharge medication?,None prescribed at this time,C,C,C,2024-12-15 22:34:03,1817672
0,AI_omit_ir2,Question 14: What was the patient's genetic testing result?,Negative,B,B,B,2024-12-15 22:34:03,1817672
0,AI_omit_ir2,Question 15: What was the patient's estrogen receptor status in the oncological findings?,90%,C,C,C,2024-12-15 22:34:03,1817672
0,AI_omit_ir2,Question 16: What was the patient's HER-2/neu status by FISH?,Negative,B,B,B,2024-12-15 22:34:03,1817672
0,AI_omit_ir2,Question 17: What was the patient's Ki67 percentage in the oncological findings?,5%,C,C,C,2024-12-15 22:34:03,1817672
0,AI_omit_ir2,Question 18: What was the patient's progesterone receptor status in the oncological findings?,70%,C,C,C,2024-12-15 22:34:03,1817672
0,AI_omit_ir2,Question 19: What was the patient's advice on diet upon discharge?,Regular diet,C,C,C,2024-12-15 22:34:03,1817672
0,AI_omit_ir2,Question 20: What was the patient's follow-up plan for urgent care after working hours?,Visit the Emergency Room,B,B,B,2024-12-15 22:34:03,1817672
0,AI_omit_ir2,Question 1: What was the reason for the patient's hospitalization?,Elective Surgery for Breast Cancer,B,B,B,2024-12-15 22:34:03,1817672
0,AI_omit_ir2,Question 2: What procedure was performed during the patient's hospitalization?,Left Breast Wide Local Excision with Axillary Dissection,B,B,B,2024-12-15 22:34:03,1817672
0,AI_omit_ir2,Question 3: What was the discharge diagnosis for the patient?,Breast Cancer,C,C,C,2024-12-15 22:34:03,1817672
0,AI_omit_ir2,Question 4: What imaging finding required follow-up?,Left adrenal gland nodular thickening,B,B,B,2024-12-15 22:34:03,1817672
0,AI_omit_ir2,Question 5: What was the patient's condition upon discharge?,Performance Status: 0 (Fully Active),D,D,D,2024-12-15 22:34:03,1817672
0,AI_omit_ir2,Question 6: What was the patient's pain scale upon discharge?,1,B,B,B,2024-12-15 22:34:03,1817672
0,AI_omit_ir2,Question 7: What follow-up appointment was scheduled for the patient?,Surgical Oncology Clinic,C,C,C,2024-12-15 22:34:03,1817672
0,AI_omit_ir2,Question 8: What was the patient's discharge date?,"July 1, 2024",B,B,B,2024-12-15 22:34:03,1817672
0,AI_omit_ir2,Question 9: What was the patient's code status during hospitalization?,Full Code,C,C,C,2024-12-15 22:34:03,1817672
0,AI_omit_ir2,Question 10: What was the patient's performance status upon discharge?,0,C,C,C,2024-12-15 22:34:03,1817672
0,AI_omit_ir2,Question 11: What was the patient's discharge type?,Elective,B,B,B,2024-12-15 22:34:03,1817672
0,AI_omit_ir2,Question 12: What was the patient's Glasgow Coma Scale upon discharge?,15,C,C,C,2024-12-15 22:34:03,1817672
0,AI_omit_ir2,Question 13: What was the patient's pain management status during hospitalization?,Managed effectively,B,B,B,2024-12-15 22:34:03,1817672
0,AI_omit_ir2,Question 14: What was the patient's active problem during admission?,Elective Surgery,B,B,B,2024-12-15 22:34:03,1817672
0,AI_omit_ir2,Question 15: What was the patient's discharge medication?,None prescribed,C,C,C,2024-12-15 22:34:03,1817672
0,AI_omit_ir2,Question 16: What was the patient's past medical history?,Hypertension and Ischemic Heart Disease,B,B,B,2024-12-15 22:34:03,1817672
0,AI_omit_ir2,Question 17: What was the patient's genetic testing result?,Negative,B,B,B,2024-12-15 22:34:03,1817672
0,AI_omit_ir2,Question 18: What was the patient's breast cancer receptor status?,"Estrogen Receptor 90%, Progesterone Receptor 70%",D,D,D,2024-12-15 22:34:03,1817672
0,AI_omit_ir2,Question 19: What was the patient's imaging result for the bone scan?,Negative,B,B,B,2024-12-15 22:34:03,1817672
0,AI_omit_ir2,Question 20: What was the patient's advice on when to seek urgent care?,"Shortness of breath, altered consciousness, uncontrolled pain, fever, post-operative complications",C,C,C,2024-12-15 22:34:03,1817672
0,AI_omit_ir3,Question 1: What was the reason for the patient's hospital admission?,Elective Surgery,B,B,B,2024-12-15 22:34:20,1817672
0,AI_omit_ir3,Question 2: What was the admission diagnosis for the patient?,Breast Cancer,C,C,C,2024-12-15 22:34:20,1817672
0,AI_omit_ir3,Question 3: What procedure was performed during the patient's hospitalization?,Left Breast Wide Local Excision with Axillary Dissection,B,B,B,2024-12-15 22:34:20,1817672
0,AI_omit_ir3,Question 4: What was the discharge diagnosis for the patient?,Breast Cancer,C,C,C,2024-12-15 22:34:20,1817672
0,AI_omit_ir3,Question 5: What imaging finding required follow-up?,Left adrenal gland nodular thickening,B,B,B,2024-12-15 22:34:20,1817672
0,AI_omit_ir3,Question 6: What was the patient's condition upon discharge?,Performance Status: 0 (Fully Active),D,D,D,2024-12-15 22:34:20,1817672
0,AI_omit_ir3,Question 7: What was the patient's pain scale upon discharge?,1,B,B,B,2024-12-15 22:34:20,1817672
0,AI_omit_ir3,Question 8: What follow-up appointment was scheduled for the patient?,Surgical Oncology Clinic,C,C,C,2024-12-15 22:34:20,1817672
0,AI_omit_ir3,Question 9: What was the patient's discharge date?,"July 1, 2024",B,B,B,2024-12-15 22:34:20,1817672
0,AI_omit_ir3,Question 10: What type of discharge was recorded for the patient?,Elective,B,B,B,2024-12-15 22:34:20,1817672
0,AI_omit_ir3,Question 11: What was the patient's code status during hospitalization?,Full Code,C,C,C,2024-12-15 22:34:20,1817672
0,AI_omit_ir3,Question 12: What was the patient's performance status upon discharge?,0,C,C,C,2024-12-15 22:34:20,1817672
0,AI_omit_ir3,Question 13: What was the patient's Glasgow Coma Scale upon discharge?,15,C,C,C,2024-12-15 22:34:20,1817672
0,AI_omit_ir3,Question 14: What was the patient's past medical history?,Hypertension and Ischemic Heart Disease,B,B,B,2024-12-15 22:34:20,1817672
0,AI_omit_ir3,Question 15: What was the patient's discharge medication?,None prescribed at this time,C,C,C,2024-12-15 22:34:20,1817672
0,AI_omit_ir3,Question 16: What was the patient's active problem during admission?,Elective Surgery,B,B,B,2024-12-15 22:34:20,1817672
0,AI_omit_ir3,Question 17: What was the patient's genetic testing result?,Negative,B,B,B,2024-12-15 22:34:20,1817672
0,AI_omit_ir3,Question 18: What was the patient's estrogen receptor status?,90%,C,C,C,2024-12-15 22:34:20,1817672
0,AI_omit_ir3,Question 19: What was the patient's HER-2/neu status?,Negative,B,B,B,2024-12-15 22:34:20,1817672
0,AI_omit_ir3,Question 20: What was the patient's Ki67 percentage?,5%,C,C,C,2024-12-15 22:34:20,1817672
0,AI_omit_ir3,Question 1: What was the reason for the patient's hospitalization?,Elective Surgery for Breast Cancer,B,B,B,2024-12-15 22:34:20,1817672
0,AI_omit_ir3,Question 2: What procedure was performed during the patient's hospitalization?,Left Breast Wide Local Excision with Axillary Dissection,B,B,B,2024-12-15 22:34:20,1817672
0,AI_omit_ir3,Question 3: What was the discharge diagnosis for the patient?,Breast Cancer,C,C,C,2024-12-15 22:34:20,1817672
0,AI_omit_ir3,Question 4: What imaging finding required follow-up?,Left adrenal gland nodular thickening,B,B,B,2024-12-15 22:34:20,1817672
0,AI_omit_ir3,Question 5: What was the patient's condition upon discharge?,Performance Status: 0 (Fully Active),D,D,D,2024-12-15 22:34:20,1817672
0,AI_omit_ir3,Question 6: What was the patient's pain scale upon discharge?,1,B,B,B,2024-12-15 22:34:20,1817672
0,AI_omit_ir3,Question 7: What follow-up appointment was scheduled for the patient?,Surgical Oncology Clinic,C,C,C,2024-12-15 22:34:20,1817672
0,AI_omit_ir3,Question 8: What was the patient's discharge date?,"July 1, 2024",B,B,B,2024-12-15 22:34:20,1817672
0,AI_omit_ir3,Question 9: What was the patient's code status during hospitalization?,Full Code,C,C,C,2024-12-15 22:34:20,1817672
0,AI_omit_ir3,Question 10: What was the patient's performance status upon discharge?,0,C,C,C,2024-12-15 22:34:20,1817672
0,AI_omit_ir3,Question 11: What was the patient's discharge type?,Elective,B,B,B,2024-12-15 22:34:20,1817672
0,AI_omit_ir3,Question 12: What was the patient's Glasgow Coma Scale upon discharge?,15,C,C,C,2024-12-15 22:34:20,1817672
0,AI_omit_ir3,Question 13: What was the patient's pain management status during hospitalization?,Managed effectively,B,B,B,2024-12-15 22:34:20,1817672
0,AI_omit_ir3,Question 14: What was the patient's active problem during admission?,Elective Surgery,B,B,B,2024-12-15 22:34:20,1817672
0,AI_omit_ir3,Question 15: What was the patient's discharge medication?,None prescribed,C,C,C,2024-12-15 22:34:20,1817672
0,AI_omit_ir3,Question 16: What was the patient's past medical history?,Hypertension and Ischemic Heart Disease,B,B,B,2024-12-15 22:34:20,1817672
0,AI_omit_ir3,Question 17: What was the patient's genetic testing result?,Negative,B,B,B,2024-12-15 22:34:20,1817672
0,AI_omit_ir3,Question 18: What was the patient's breast cancer receptor status?,"Estrogen Receptor 90%, Progesterone Receptor 70%",D,D,D,2024-12-15 22:34:20,1817672
0,AI_omit_ir3,Question 19: What was the patient's imaging result for the bone scan?,Negative,B,B,B,2024-12-15 22:34:20,1817672
0,AI_omit_ir3,Question 20: What was the patient's advice on when to seek urgent care?,"Shortness of breath, altered consciousness, uncontrolled pain, fever, post-operative complications",C,C,C,2024-12-15 22:34:20,1817672
0,AI_omit_ir4,Question 1: What was the admission diagnosis for the patient?,Breast Cancer,C,C,C,2024-12-15 22:34:44,1817672
0,AI_omit_ir4,Question 2: What procedure was performed during the hospitalization?,Left Breast Wide Local Excision with Axillary Dissection,B,B,B,2024-12-15 22:34:44,1817672
0,AI_omit_ir4,Question 3: What was the discharge diagnosis for the patient?,Breast Cancer,C,C,C,2024-12-15 22:34:44,1817672
0,AI_omit_ir4,Question 4: What imaging finding required follow-up?,Left adrenal gland nodular thickening,B,B,B,2024-12-15 22:34:44,1817672
0,AI_omit_ir4,Question 5: What was the patient's condition upon discharge?,Performance Status: 0 (Fully Active),D,D,D,2024-12-15 22:34:44,1817672
0,AI_omit_ir4,Question 6: What was the patient's pain scale upon discharge?,1,B,B,B,2024-12-15 22:34:44,1817672
0,AI_omit_ir4,Question 7: What was the patient's performance status upon discharge?,0 (Fully Active),A,A,A,2024-12-15 22:34:44,1817672
0,AI_omit_ir4,Question 8: What was the discharge date for the patient?,"July 1, 2024",C,C,C,2024-12-15 22:34:44,1817672
0,AI_omit_ir4,Question 9: What follow-up appointment was scheduled for the patient?,Surgical Oncology Clinic,C,C,C,2024-12-15 22:34:44,1817672
0,AI_omit_ir4,Question 10: What was the patient's code status during hospitalization?,Full Code,C,C,C,2024-12-15 22:34:44,1817672
0,AI_omit_ir4,Question 11: What was the patient's active problem during admission?,Elective Surgery,B,B,B,2024-12-15 22:34:44,1817672
0,AI_omit_ir4,Question 12: What was the patient's past medical history?,Hypertension and Ischemic Heart Disease,B,B,B,2024-12-15 22:34:44,1817672
0,AI_omit_ir4,Question 13: What was the patient's discharge type?,Elective,B,B,B,2024-12-15 22:34:44,1817672
0,AI_omit_ir4,Question 14: What was the patient's genetic testing result?,Negative,B,B,B,2024-12-15 22:34:44,1817672
0,AI_omit_ir4,Question 15: What was the patient's medication upon discharge?,None prescribed,C,C,C,2024-12-15 22:34:44,1817672
0,AI_omit_ir4,Question 16: What was the patient's Glasgow Coma Scale upon discharge?,15,C,C,C,2024-12-15 22:34:44,1817672
0,AI_omit_ir4,Question 17: What was the patient's breast cancer stage?,cT1N0,A,A,A,2024-12-15 22:34:44,1817672
0,AI_omit_ir4,Question 18: What was the patient's estrogen receptor status?,90%,C,C,C,2024-12-15 22:34:44,1817672
0,AI_omit_ir4,Question 19: What was the patient's HER-2/neu status?,Negative,B,B,B,2024-12-15 22:34:44,1817672
0,AI_omit_ir4,Question 20: What was the patient's Ki67 proliferation index?,5%,C,C,C,2024-12-15 22:34:44,1817672
0,AI_omit_ir4,Question 1: What was the reason for the patient's hospitalization?,Elective Surgery for Breast Cancer,B,B,B,2024-12-15 22:34:44,1817672
0,AI_omit_ir4,Question 2: What procedure was performed during the patient's hospitalization?,Left Breast Wide Local Excision with Axillary Dissection,B,B,B,2024-12-15 22:34:44,1817672
0,AI_omit_ir4,Question 3: What was the discharge diagnosis for the patient?,Breast Cancer,C,C,C,2024-12-15 22:34:44,1817672
0,AI_omit_ir4,Question 4: What imaging finding required follow-up?,Left adrenal gland nodular thickening,B,B,B,2024-12-15 22:34:44,1817672
0,AI_omit_ir4,Question 5: What was the patient's condition upon discharge?,Performance Status: 0 (Fully Active),D,D,D,2024-12-15 22:34:44,1817672
0,AI_omit_ir4,Question 6: What was the patient's pain scale upon discharge?,1,B,B,B,2024-12-15 22:34:44,1817672
0,AI_omit_ir4,Question 7: What follow-up appointment was scheduled for the patient?,Surgical Oncology Clinic,C,C,C,2024-12-15 22:34:44,1817672
0,AI_omit_ir4,Question 8: What was the patient's discharge date?,"July 1, 2024",B,B,B,2024-12-15 22:34:44,1817672
0,AI_omit_ir4,Question 9: What was the patient's code status during hospitalization?,Full Code,C,C,C,2024-12-15 22:34:44,1817672
0,AI_omit_ir4,Question 10: What was the patient's performance status upon discharge?,0,C,C,C,2024-12-15 22:34:44,1817672
0,AI_omit_ir4,Question 11: What was the patient's discharge type?,Elective,B,B,B,2024-12-15 22:34:44,1817672
0,AI_omit_ir4,Question 12: What was the patient's Glasgow Coma Scale upon discharge?,15,C,C,C,2024-12-15 22:34:44,1817672
0,AI_omit_ir4,Question 13: What was the patient's pain management status during hospitalization?,Managed effectively,B,B,B,2024-12-15 22:34:44,1817672
0,AI_omit_ir4,Question 14: What was the patient's active problem during admission?,Elective Surgery,B,B,B,2024-12-15 22:34:44,1817672
0,AI_omit_ir4,Question 15: What was the patient's discharge medication?,None prescribed,C,C,C,2024-12-15 22:34:44,1817672
0,AI_omit_ir4,Question 16: What was the patient's past medical history?,Hypertension and Ischemic Heart Disease,B,B,B,2024-12-15 22:34:44,1817672
0,AI_omit_ir4,Question 17: What was the patient's genetic testing result?,Negative,B,B,B,2024-12-15 22:34:44,1817672
0,AI_omit_ir4,Question 18: What was the patient's breast cancer receptor status?,"Estrogen Receptor 90%, Progesterone Receptor 70%",D,D,D,2024-12-15 22:34:44,1817672
0,AI_omit_ir4,Question 19: What was the patient's imaging result for the bone scan?,Negative,B,B,B,2024-12-15 22:34:44,1817672
0,AI_omit_ir4,Question 20: What was the patient's advice on when to seek urgent care?,"Shortness of breath, altered consciousness, uncontrolled pain, fever, post-operative complications",C,C,C,2024-12-15 22:34:44,1817672
0,AI_omit_ir5,Question 1: What was the admission diagnosis for the patient?,Breast Cancer,C,C,C,2024-12-15 22:35:08,1817672
0,AI_omit_ir5,Question 2: What procedure was performed during the hospitalization?,Left Breast Wide Local Excision with Axillary Dissection,B,B,B,2024-12-15 22:35:08,1817672
0,AI_omit_ir5,Question 3: What was the discharge diagnosis for the patient?,Breast Cancer,C,C,C,2024-12-15 22:35:08,1817672
0,AI_omit_ir5,Question 4: What imaging finding required follow-up?,Left adrenal gland nodular thickening,B,B,B,2024-12-15 22:35:08,1817672
0,AI_omit_ir5,Question 5: What was the patient's condition upon discharge?,Performance Status: 0,D,D,D,2024-12-15 22:35:08,1817672
0,AI_omit_ir5,Question 6: What was the patient's pain scale upon discharge?,1,B,B,B,2024-12-15 22:35:08,1817672
0,AI_omit_ir5,Question 7: What was the patient's performance status upon discharge?,0 (Fully Active),A,A,A,2024-12-15 22:35:08,1817672
0,AI_omit_ir5,Question 8: What was the patient's Glasgow Coma Scale upon discharge?,15,D,D,D,2024-12-15 22:35:08,1817672
0,AI_omit_ir5,Question 9: What was the discharge date for the patient?,"July 1, 2024",C,C,C,2024-12-15 22:35:08,1817672
0,AI_omit_ir5,Question 10: What type of discharge was recorded for the patient?,Elective,B,B,B,2024-12-15 22:35:08,1817672
0,AI_omit_ir5,Question 11: What follow-up appointment was scheduled for the patient?,Surgical Oncology Clinic,C,C,C,2024-12-15 22:35:08,1817672
0,AI_omit_ir5,Question 12: What was the patient's active problem during admission?,Elective Surgery,B,B,B,2024-12-15 22:35:08,1817672
0,AI_omit_ir5,Question 13: What was the patient's code status?,Full Code,C,C,C,2024-12-15 22:35:08,1817672
0,AI_omit_ir5,Question 14: What was the patient's past medical history?,Hypertension and Ischemic Heart Disease,B,B,B,2024-12-15 22:35:08,1817672
0,AI_omit_ir5,Question 15: What was the patient's discharge medication?,None prescribed,C,C,C,2024-12-15 22:35:08,1817672
0,AI_omit_ir5,Question 16: What was the patient's genetic testing result?,Negative,B,B,B,2024-12-15 22:35:08,1817672
0,AI_omit_ir5,Question 17: What was the patient's breast cancer receptor status?,"Estrogen Receptor 90%, Progesterone Receptor 70%",B,B,B,2024-12-15 22:35:08,1817672
0,AI_omit_ir5,Question 18: What was the patient's HER-2/neu status?,Negative,B,B,B,2024-12-15 22:35:08,1817672
0,AI_omit_ir5,Question 19: What was the patient's Ki67 percentage?,5%,C,C,C,2024-12-15 22:35:08,1817672
0,AI_omit_ir5,Question 20: What was the patient's advice on when to seek urgent care?,Uncontrolled pain,B,B,B,2024-12-15 22:35:08,1817672
0,AI_omit_ir5,Question 1: What was the reason for the patient's hospitalization?,Elective Surgery for Breast Cancer,B,B,B,2024-12-15 22:35:08,1817672
0,AI_omit_ir5,Question 2: What procedure was performed during the patient's hospitalization?,Left Breast Wide Local Excision with Axillary Dissection,B,B,B,2024-12-15 22:35:08,1817672
0,AI_omit_ir5,Question 3: What was the discharge diagnosis for the patient?,Breast Cancer,C,C,C,2024-12-15 22:35:08,1817672
0,AI_omit_ir5,Question 4: What imaging finding required follow-up?,Left adrenal gland nodular thickening,B,B,B,2024-12-15 22:35:08,1817672
0,AI_omit_ir5,Question 5: What was the patient's condition upon discharge?,Performance Status: 0 (Fully Active),D,D,D,2024-12-15 22:35:08,1817672
0,AI_omit_ir5,Question 6: What was the patient's pain scale upon discharge?,1,B,B,B,2024-12-15 22:35:08,1817672
0,AI_omit_ir5,Question 7: What follow-up appointment was scheduled for the patient?,Surgical Oncology Clinic,C,C,C,2024-12-15 22:35:08,1817672
0,AI_omit_ir5,Question 8: What was the patient's discharge date?,"July 1, 2024",B,B,B,2024-12-15 22:35:08,1817672
0,AI_omit_ir5,Question 9: What was the patient's code status during hospitalization?,Full Code,C,C,C,2024-12-15 22:35:08,1817672
0,AI_omit_ir5,Question 10: What was the patient's performance status upon discharge?,0,C,C,C,2024-12-15 22:35:08,1817672
0,AI_omit_ir5,Question 11: What was the patient's discharge type?,Elective,B,B,B,2024-12-15 22:35:08,1817672
0,AI_omit_ir5,Question 12: What was the patient's Glasgow Coma Scale upon discharge?,15,C,C,C,2024-12-15 22:35:08,1817672
0,AI_omit_ir5,Question 13: What was the patient's pain management status during hospitalization?,Managed effectively,B,B,B,2024-12-15 22:35:08,1817672
0,AI_omit_ir5,Question 14: What was the patient's active problem during admission?,Elective Surgery,B,B,B,2024-12-15 22:35:08,1817672
0,AI_omit_ir5,Question 15: What was the patient's discharge medication?,None prescribed,C,C,C,2024-12-15 22:35:08,1817672
0,AI_omit_ir5,Question 16: What was the patient's past medical history?,Hypertension and Ischemic Heart Disease,B,B,B,2024-12-15 22:35:08,1817672
0,AI_omit_ir5,Question 17: What was the patient's genetic testing result?,Negative,B,B,B,2024-12-15 22:35:08,1817672
0,AI_omit_ir5,Question 18: What was the patient's breast cancer receptor status?,"Estrogen Receptor 90%, Progesterone Receptor 70%",D,D,D,2024-12-15 22:35:08,1817672
0,AI_omit_ir5,Question 19: What was the patient's imaging result for the bone scan?,Negative,B,B,B,2024-12-15 22:35:08,1817672
0,AI_omit_ir5,Question 20: What was the patient's advice on when to seek urgent care?,"Shortness of breath, altered consciousness, uncontrolled pain, fever, post-operative complications",C,C,C,2024-12-15 22:35:08,1817672
1,original_note,Question 1: What was the admission diagnosis for the patient?,Left breast cancer with positive margin,B,B,B,2024-12-15 22:35:34,1817672
1,original_note,Question 2: What procedure was performed during the patient's hospitalization?,Left breast wider excision,B,B,B,2024-12-15 22:35:34,1817672
1,original_note,Question 3: What was the discharge diagnosis for the patient?,Left breast cancer with positive margin,B,B,B,2024-12-15 22:35:34,1817672
1,original_note,Question 4: What was the patient's condition upon discharge?,Performance status: 0 Full Active,D,D,D,2024-12-15 22:35:34,1817672
1,original_note,Question 5: Which medication was included in the discharge medications?,Celebrex,B,B,B,2024-12-15 22:35:34,1817672
1,original_note,Question 6: What follow-up appointment was scheduled for the patient?,Surgical oncology clinic with Dr. Al Masri,B,B,B,2024-12-15 22:35:34,1817672
1,original_note,Question 7: What was the patient's pain scale upon discharge?,0,C,C,C,2024-12-15 22:35:34,1817672
1,original_note,Question 8: What was the patient's Glasgow Coma Scale score upon discharge?,15/15,C,C,C,2024-12-15 22:35:34,1817672
1,original_note,Question 9: What was the patient's code status during hospitalization?,Full Code,C,C,C,2024-12-15 22:35:34,1817672
1,original_note,Question 10: What comorbidities does the patient have?,Hypertension and hypothyroidism,B,B,B,2024-12-15 22:35:34,1817672
1,original_note,Question 11: What was the patient's vital sign for blood pressure during hospitalization?,104/63,B,E,B,2024-12-15 22:35:34,1817672
1,original_note,Question 12: What was the patient's pulse oximetry reading during hospitalization?,94%,C,E,C,2024-12-15 22:35:34,1817672
1,original_note,Question 13: What was the patient's temperature during hospitalization?,97.5 F,C,E,C,2024-12-15 22:35:34,1817672
1,original_note,Question 14: What was the patient's heart rate during hospitalization?,86,B,E,B,2024-12-15 22:35:34,1817672
1,original_note,Question 15: What was the patient's respiratory rate during hospitalization?,19,C,E,C,2024-12-15 22:35:34,1817672
1,original_note,Question 16: What was the patient's sodium level on 6/29/24?,138.20,B,E,B,2024-12-15 22:35:34,1817672
1,original_note,Question 17: What was the patient's potassium level on 6/29/24?,3.88,B,E,B,2024-12-15 22:35:34,1817672
1,original_note,Question 18: What was the patient's creatinine level on 6/29/24?,0.8,B,E,B,2024-12-15 22:35:34,1817672
1,original_note,Question 19: What was the patient's glucose level on 6/29/24?,106.00,B,E,B,2024-12-15 22:35:34,1817672
1,original_note,Question 20: What was the patient's INR level on 6/29/24?,0.85,B,E,B,2024-12-15 22:35:34,1817672
1,original_note,Question 1: What was the admission diagnosis for the patient?,Left breast carcinoma with positive margin,C,C,C,2024-12-15 22:35:34,1817672
1,original_note,Question 2: What procedure was performed during the patient's hospitalization?,Left breast wider excision,B,B,B,2024-12-15 22:35:34,1817672
1,original_note,Question 3: What was the discharge diagnosis for the patient?,Left breast carcinoma with positive margin,C,C,C,2024-12-15 22:35:34,1817672
1,original_note,Question 4: What was the patient's condition upon discharge?,"Performance Status: 0, Fully Active",D,D,D,2024-12-15 22:35:34,1817672
1,original_note,Question 5: Which medication was included in the discharge medications?,Amoclan,A,A,A,2024-12-15 22:35:34,1817672
1,original_note,Question 6: What was the patient's performance status upon discharge?,"0, Fully Active",B,B,B,2024-12-15 22:35:34,1817672
1,original_note,Question 7: What follow-up appointment was scheduled for the patient?,Surgical Oncology Clinic with Dr. Al Masri,C,C,C,2024-12-15 22:35:34,1817672
1,original_note,Question 8: What was the patient's pain scale upon discharge?,0,C,C,C,2024-12-15 22:35:34,1817672
1,original_note,Question 9: What was the significant laboratory finding during hospitalization?,Abnormal MCH and platelet count,B,B,B,2024-12-15 22:35:34,1817672
1,original_note,Question 10: What was the patient's code status during hospitalization?,Full Code,C,C,C,2024-12-15 22:35:34,1817672
1,original_note,Question 11: What was the reason for the patient's hospitalization?,Left breast wider excision,C,C,C,2024-12-15 22:35:34,1817672
1,original_note,Question 12: What was the patient's discharge type?,Elective Discharge,B,B,B,2024-12-15 22:35:34,1817672
1,original_note,Question 13: What imaging was performed that showed suspicious masses in the left breast?,Mammogram,C,C,C,2024-12-15 22:35:34,1817672
1,original_note,Question 14: What was the patient's Glasgow Coma Scale upon discharge?,15/15,C,C,C,2024-12-15 22:35:34,1817672
